image_name,x1,x2,y1,y2
1476781957414DSC_6767.png,65.0,596.0,141.0,377.0
JPEG_20160622_134117_1000610476872.png,148.0,463.0,117.0,396.0
1473315346132DeeplearnS11631.png,59.0,564.0,92.0,425.0
148053581568720161126_210235.png,192.0,480.0,59.0,405.0
1475158985865DSC06918.png,45.0,595.0,115.0,399.0
JPEG_20160429_103505_1000159726804.png,67.0,546.0,54.0,407.0
1479452540235Sin16-11-201611095.png,66.0,604.0,148.0,370.0
1467740173436DSC_0073.png,47.0,602.0,150.0,353.0
1480575604606E-mazingshawls29-11-201618739.png,84.0,551.0,44.0,378.0
JPEG_20160704_133125_1000784077201.png,159.0,486.0,144.0,368.0
1474290135441lavender-laney-crossed-dress.png,60.0,609.0,108.0,373.0
JPEG_20161201_170917_1000331826155.png,140.0,494.0,43.0,428.0
1480516030003E-mazingshawls29-11-201618231.png,43.0,614.0,145.0,384.0
1473231493283DeeplearnS11317.png,79.0,593.0,153.0,380.0
1478951538074eMazingShawls3940.png,89.0,600.0,127.0,375.0
JPEG_20160712_103330_1000283726023.png,76.0,568.0,155.0,399.0
JPEG_20160622_103059_1000872216457.png,131.0,455.0,143.0,376.0
1473315095581DeeplearnS11503.png,50.0,591.0,155.0,367.0
JPEG_20160608_123545_1000781236606.png,144.0,495.0,108.0,403.0
1467785098683DSC_0005.png,177.0,481.0,142.0,378.0
147919158729020dresses11-11-165241.png,37.0,607.0,130.0,376.0
JPEG_20161130_131912_1000859529797.png,101.0,479.0,22.0,449.0
1473317446578DeeplearnS1215.png,71.0,566.0,58.0,415.0
JPEG_20160820_165828_1000108714378.png,51.0,583.0,148.0,376.0
1470923915635DSC_0246.png,27.0,603.0,17.0,457.0
1470990959972IMG_0029.png,35.0,600.0,38.0,396.0
JPEG_20160628_130514_1000737999971.png,142.0,459.0,136.0,403.0
1480970090626IMG_3377.png,188.0,506.0,198.0,386.0
1467792677629DSC_0046.png,80.0,552.0,69.0,363.0
JPEG_20160429_103355_1000353043197.png,44.0,588.0,44.0,435.0
JPEG_20160625_165834_1000981153534.png,209.0,452.0,143.0,366.0
1475618551463DSC_1988.png,67.0,607.0,16.0,445.0
1480578595692E-mazingshawls29-11-201619198.png,44.0,552.0,29.0,413.0
JPEG_20161121_163852_1000164429819.png,123.0,582.0,85.0,377.0
JPEG_20161129_181505_1000787502555.png,64.0,593.0,127.0,409.0
JPEG_20160810_130637_1000107592499.png,24.0,604.0,152.0,376.0
JPEG_20161126_135049_1000617595866.png,117.0,527.0,53.0,409.0
147772335227620161028_162146.png,33.0,567.0,63.0,391.0
1477051441553DSC_8009.png,42.0,578.0,48.0,437.0
1469615909755JPEG_20160625_110043_1000512036306.png,113.0,456.0,142.0,387.0
1474633342298DSC06166.png,209.0,436.0,97.0,379.0
1468667683862JPEG_20160712_151331_1000681864446.png,134.0,546.0,108.0,382.0
JPEG_20160712_154348_1000594850246.png,190.0,437.0,114.0,412.0
1474274161530MS-8502313.png,86.0,542.0,16.0,419.0
1473315292441DeeplearnS11602.png,74.0,568.0,115.0,377.0
1480315973491_R2A3123.png,186.0,435.0,32.0,426.0
JPEG_20160625_140526_1000437629676.png,133.0,545.0,77.0,366.0
JPEG_20160820_125843_1000195841312.png,215.0,461.0,137.0,406.0
1479154916340SinDenim12-11-20166785.png,38.0,608.0,151.0,386.0
JPEG_20161125_200136_100044869313.png,168.0,491.0,145.0,364.0
1475007928270DSC022371.png,87.0,597.0,14.0,463.0
147973359825001.png,33.0,612.0,84.0,398.0
147443908190211469611964507-Roadster-Blue-Washed-Dungaree-Fit-Denim-Dungarees-6641469611964191-2.png,30.0,617.0,105.0,372.0
JPEG_20161210_124220_100049392136.png,88.0,563.0,108.0,367.0
JPEG_20161120_173849_1000316437709.png,116.0,540.0,144.0,378.0
146910007078002.png,130.0,507.0,46.0,411.0
1474715948294DSC07765.png,46.0,587.0,106.0,392.0
1480931572044ShinFashionSarees19976.png,27.0,607.0,142.0,443.0
1479154824600SinDenim12-11-20166774.png,44.0,603.0,152.0,388.0
1474102719918black-sunny-shores-dress3.png,23.0,599.0,65.0,408.0
JPEG_20160711_095759_100051296816.png,213.0,413.0,60.0,385.0
1474723227178DSC07778.png,186.0,442.0,52.0,409.0
JPEG_20160709_152549_1000605889140.png,31.0,587.0,106.0,380.0
1470726468097DSC_0023.png,81.0,557.0,56.0,408.0
1458185223299DSC_0443.png,143.0,446.0,52.0,414.0
JPEG_20161121_194212_1000588387919.png,107.0,575.0,122.0,373.0
JPEG_20161009_154809_1000822540410.png,22.0,614.0,98.0,404.0
1472821883767DSC_3436.png,133.0,512.0,113.0,378.0
1472631055340DSC_2426.png,26.0,596.0,69.0,423.0
1474701650735DSC07016.png,35.0,595.0,74.0,338.0
JPEG_20161028_141131_1000479229822.png,80.0,493.0,115.0,404.0
1468882100931DSC_0175.png,87.0,495.0,107.0,360.0
1467815760935DSC_0202.png,167.0,452.0,118.0,419.0
JPEG_20160527_164233_1000792939690.png,61.0,527.0,111.0,395.0
JPEG_20160810_143405_1000808531094.png,211.0,419.0,31.0,434.0
1474714044793DSC07336.png,35.0,605.0,24.0,342.0
1474637029356DSC06324.png,46.0,600.0,17.0,422.0
1469428413232DSC_0004.png,70.0,590.0,104.0,393.0
1479756013731SpringField16-11-201610379.png,46.0,608.0,144.0,375.0
1476862482622DSC_6340.png,36.0,608.0,14.0,434.0
1476773188738DSC_8694.png,101.0,510.0,27.0,435.0
JPEG_20161202_162654_1000234061813.png,214.0,397.0,71.0,399.0
JPEG_20160630_114613_1000743827228.png,152.0,487.0,121.0,369.0
147742431475120161025_142609.png,71.0,577.0,70.0,359.0
1480511132955IMG_0231.png,72.0,606.0,112.0,347.0
JPEG_20161130_173633_1000357804508.png,97.0,506.0,111.0,397.0
1470821000244DSC_0136.png,51.0,604.0,92.0,438.0
1473752908341IMG_1340.png,125.0,595.0,63.0,457.0
JPEG_20161125_145109_1000850925575.png,143.0,495.0,44.0,397.0
147436790872911471599557711-RDSTR-Black-Denim-Casual-Shirt-1331471599557455-4.png,34.0,614.0,34.0,351.0
1471432663077DSC_0145.png,38.0,568.0,85.0,395.0
1469616285562JPEG_20160625_120958_1000831809801.png,110.0,591.0,142.0,371.0
1479455979493Sin16-11-201611284.png,43.0,612.0,142.0,375.0
1472553809937DSC_2024.png,95.0,553.0,10.0,424.0
JPEG_20160622_104227_1000482120491.png,130.0,495.0,136.0,381.0
JPEG_20161124_150245_1000701631824.png,24.0,603.0,101.0,377.0
1475158915140DSC06911.png,22.0,609.0,14.0,428.0
1474192495882IMG_20160918_151739.png,130.0,543.0,54.0,383.0
1473225483942PNG_9676.png,68.0,516.0,72.0,421.0
JPEG_20161121_101155_100045255047.png,152.0,513.0,18.0,420.0
JPEG_20160627_165013_1000856458359.png,146.0,558.0,166.0,405.0
147437293041911471582918179-Roadster-Pack-of-2-Tops-8331471582917905-1.png,54.0,601.0,26.0,420.0
JPEG_20160608_153000_1000753173780.png,101.0,567.0,60.0,370.0
1473431020679DSC_4598.png,127.0,543.0,139.0,398.0
1478970195676Soie9thNov20160740.png,44.0,586.0,158.0,367.0
1479462721867soi15-11-20169570.png,55.0,563.0,164.0,368.0
1472134974772DSC_0211.png,40.0,583.0,10.0,432.0
JPEG_20161123_184125_1000639175311.png,97.0,499.0,154.0,384.0
1468845684098DSC_0011.png,92.0,545.0,20.0,430.0
1467893094262DSC_0027.png,60.0,564.0,88.0,378.0
1473415766066black-emma-sheer-halter-maxi-dress3.png,51.0,607.0,135.0,376.0
147394441036511469624933447-Roadster-Navy-Padded-Jacket-1381469624933208-4.png,43.0,613.0,133.0,377.0
1470989786466IMG_0021.png,61.0,585.0,53.0,374.0
JPEG_20160624_160837_1000556537058.png,102.0,510.0,163.0,360.0
JPEG_20161209_144307_1000896505270.png,110.0,491.0,15.0,422.0
1474637114986DSC06805.png,61.0,595.0,30.0,386.0
1476773302878DSC_8813.png,120.0,544.0,149.0,383.0
1474711699422DSC07391.png,40.0,565.0,141.0,407.0
147444107607511472035084892-Roadster-Men-Charcoal-Printed-Round-Neck-T-Shirt-991472035084604-1.png,23.0,612.0,49.0,399.0
JPEG_20160629_111717_1000304878958.png,120.0,538.0,152.0,365.0
JPEG_20160709_171131_1000478592399.png,84.0,585.0,154.0,355.0
147753835008720161026_114623.png,48.0,571.0,63.0,382.0
1480603225679_R2A5795.png,104.0,536.0,58.0,412.0
JPEG_20161118_134129_1000329342951.png,110.0,539.0,113.0,386.0
147437932346111468410530925-Roadster-Pack-of-2-Crop-T-shirts-6101468410530362-4.png,37.0,613.0,89.0,385.0
147323519638550147_XXX_v2.png,83.0,532.0,27.0,443.0
1473409186397black-cutting-ties-midi-dress.png,46.0,614.0,147.0,371.0
JPEG_20161129_172048_1000135121727.png,72.0,528.0,40.0,425.0
1479471448524soi15-11-201610017.png,38.0,618.0,89.0,401.0
1472036817496wsports.png,75.0,528.0,35.0,409.0
1468881465827DSC_0125.png,58.0,590.0,118.0,393.0
1470296494305DSC_0517.png,239.0,419.0,105.0,400.0
JPEG_20161117_174445_1000915572669.png,167.0,449.0,131.0,386.0
1473664952868DeeplearnS11726.png,90.0,576.0,155.0,386.0
147333393990360898_XXX_v2.png,110.0,491.0,13.0,441.0
JPEG_20160912_154631_1000726587826.png,125.0,499.0,117.0,385.0
1473168514749PNG_9508.png,151.0,521.0,103.0,393.0
JPEG_20160524_153516_1000241464971.png,163.0,495.0,65.0,422.0
1468881538334DSC_0131.png,49.0,605.0,47.0,405.0
1474724328225DSC08157.png,80.0,567.0,71.0,407.0
1472897666497DSC_3633.png,112.0,471.0,126.0,395.0
147185291583420160818_162116.png,25.0,610.0,66.0,361.0
1468658262187DSC_0116.png,77.0,545.0,109.0,337.0
JPEG_20160818_131240_1000940186912.png,105.0,568.0,65.0,389.0
1470389518129DSC_0798.png,146.0,459.0,139.0,400.0
JPEG_20160513_153326_1000137918521.png,69.0,587.0,104.0,376.0
JPEG_20160625_104052_1000265767970.png,111.0,598.0,90.0,386.0
JPEG_20161205_135114_1000449849127.png,87.0,514.0,101.0,369.0
1480331846498_R2A3361.png,155.0,527.0,40.0,422.0
147185721291820160819_114728.png,39.0,608.0,145.0,409.0
1480955658419_R2A2259.png,118.0,565.0,153.0,404.0
1473661737708DeeplearnS11343.png,70.0,566.0,140.0,356.0
1481270728756DSC_0758.png,106.0,539.0,80.0,386.0
1480184603988Kraus22-11-1613726.png,35.0,611.0,153.0,396.0
JPEG_20160624_104305_1000526288543.png,93.0,520.0,71.0,368.0
1474288362036PS-440213.png,97.0,523.0,40.0,395.0
JPEG_20161120_115012_1000381340079.png,119.0,486.0,143.0,387.0
JPEG_20160628_133307_100059079359.png,125.0,451.0,83.0,407.0
1473665205851DeeplearnS11446.png,48.0,582.0,154.0,374.0
1472821507330DSC_2960.png,69.0,601.0,74.0,368.0
JPEG_20161202_184044_1000955527437.png,80.0,560.0,58.0,430.0
147185929528520160818_161815.png,44.0,598.0,119.0,395.0
1473231345762DeeplearnS11733.png,33.0,613.0,55.0,416.0
1480577985869E-mazingshawls29-11-201619107.png,66.0,589.0,91.0,417.0
1473165789594PNG_9401.png,135.0,529.0,82.0,416.0
JPEG_20160810_114605_1000761136733.png,197.0,431.0,74.0,426.0
1467896204629DSC_0983.png,95.0,599.0,121.0,366.0
JPEG_20161207_173516_1000464806637.png,138.0,541.0,16.0,404.0
JPEG_20161121_194832_100016390737.png,133.0,492.0,111.0,398.0
JPEG_20160623_144827_1000562062326.png,83.0,564.0,157.0,373.0
JPEG_20160527_143349_1000562191005.png,57.0,549.0,71.0,412.0
1480597843787_R2A5449.png,136.0,510.0,54.0,412.0
147444041203211472732135502-Roadster-Women-Blue-Skinny-Fit-Clean-Look-Jeans-1101472732135222-1.png,40.0,612.0,110.0,376.0
1480579834626E-mazingshawls29-11-201618498.png,48.0,591.0,42.0,411.0
JPEG_20161108_084313_1000280356851.png,71.0,546.0,73.0,380.0
JPEG_20160608_172139_1000356492401.png,21.0,559.0,33.0,397.0
JPEG_20161207_150354_1000416820424.png,47.0,595.0,41.0,400.0
JPEG_20160709_114626_1000855682320.png,168.0,493.0,73.0,414.0
147438032134011471932024650-RDSTR-Black-Hooded-Sweatshirt-9481471932024423-3.png,23.0,618.0,23.0,404.0
1480934195742ShinFashionSarees20056.png,27.0,609.0,131.0,382.0
14684093916981467795553517DSC_0105_1.png,109.0,502.0,73.0,420.0
JPEG_20161028_115544_1000731563716.png,84.0,543.0,17.0,427.0
147323526484256361_XXX_v4.png,171.0,453.0,48.0,395.0
JPEG_20161129_132116_1000401067119.png,134.0,440.0,64.0,380.0
1474093327297black-emmilia-deep-v-midi-dress3.png,35.0,619.0,123.0,366.0
JPEG_20160712_151331_1000681864446.png,134.0,546.0,108.0,382.0
1479152073872SinDenim12-11-20165641.png,50.0,605.0,119.0,373.0
JPEG_20160704_122314_1000754668711.png,108.0,492.0,139.0,371.0
JPEG_20161125_192559_1000383243038.png,51.0,478.0,121.0,387.0
JPEG_20160526_144737_1000108014349.png,92.0,569.0,13.0,431.0
JPEG_20161126_135814_1000205752898.png,53.0,535.0,111.0,382.0
JPEG_20160627_105328_1000932357979.png,195.0,530.0,146.0,366.0
1476524541609DSC_4880.png,12.0,614.0,83.0,418.0
1472826744033DSC_3527.png,69.0,583.0,15.0,402.0
147444033268111469618297645-Roadster-Black-Puffer-Jacket-4351469618297433-6.png,55.0,588.0,111.0,386.0
147918856766320dresses11-11-164929.png,53.0,599.0,101.0,364.0
1474634212329DSC06058.png,67.0,601.0,155.0,390.0
1480602685012_R2A5765.png,134.0,568.0,44.0,440.0
1478951441050eMazingShawls3867.png,37.0,601.0,157.0,381.0
1472138698535DSC_0169.png,28.0,618.0,84.0,364.0
JPEG_20160608_113602_1000769314851.png,101.0,527.0,105.0,381.0
JPEG_20160820_164440_1000708162617.png,165.0,545.0,139.0,397.0
147324110579260139_XXX_v1.png,105.0,524.0,122.0,386.0
1480511829166IMG_0370.png,93.0,494.0,62.0,371.0
JPEG_20160709_140507_1000170152553.png,103.0,531.0,130.0,376.0
1474634256826DSC06216.png,44.0,537.0,134.0,369.0
147323986580028440_XXX_v2.png,63.0,588.0,18.0,387.0
JPEG_20161126_171839_1000740313051.png,82.0,568.0,29.0,370.0
1473409202944black-dangerous-curves-maxi-dress.png,30.0,612.0,130.0,376.0
JPEG_20160712_102453_1000546005933.png,44.0,579.0,157.0,380.0
JPEG_20160422_122704_1000857001849.png,223.0,424.0,132.0,382.0
1475577842395DSC_1816.png,28.0,606.0,113.0,399.0
1469618915755JPEG_20160625_131646_1000343608114.png,163.0,481.0,33.0,388.0
JPEG_20161007_121459_1000867501427.png,75.0,598.0,122.0,360.0
147444094840211472627625048-Roadster-Men-Tshirts-1301472627624773-2.png,43.0,601.0,150.0,405.0
JPEG_20160621_160706_1000417493561.png,149.0,493.0,146.0,388.0
1474281563829grey-weekender-ribbed-midi-dress.png,55.0,610.0,131.0,420.0
1480333004510_R2A3475.png,116.0,520.0,37.0,380.0
1468654970897JPEG_20160712_103149_1000675002196.png,76.0,581.0,103.0,412.0
JPEG_20161205_140310_1000751649404.png,76.0,575.0,114.0,369.0
1467741467923DSC_0276.png,169.0,448.0,37.0,391.0
JPEG_20161202_143448_1000103019131.png,98.0,531.0,94.0,382.0
1473314854406DeeplearnS11122.png,102.0,548.0,66.0,398.0
1470297822871DSC_0533.png,230.0,419.0,86.0,391.0
147772016163020161028_154919.png,21.0,616.0,42.0,317.0
1480603307807_R2A5797.png,135.0,502.0,47.0,416.0
JPEG_20161117_173023_1000370252791.png,94.0,544.0,110.0,370.0
1474290143303lavender-meadows-off-the-shoulder-dress3.png,42.0,613.0,152.0,381.0
1476875654888DSC_5971.png,36.0,588.0,57.0,419.0
JPEG_20160526_172210_1000670690571.png,87.0,524.0,23.0,389.0
JPEG_20161107_124116_1000743131297.png,151.0,544.0,43.0,416.0
JPEG_20160711_175134_1000708253482.png,225.0,416.0,68.0,420.0
JPEG_20161124_174829_1000238182287.png,88.0,543.0,45.0,406.0
1472822324789DSC_3334.png,98.0,513.0,13.0,441.0
JPEG_20160820_112840_1000136557058.png,199.0,437.0,23.0,441.0
1467982474579DSC_0047.png,129.0,588.0,64.0,388.0
1472292646175DSC_1103.png,126.0,502.0,11.0,429.0
1472562153742DSC_2147st.png,51.0,607.0,33.0,446.0
1480516958653E-mazingshawls29-11-201618384.png,145.0,550.0,98.0,372.0
JPEG_20160624_125316_1000517446351.png,140.0,575.0,101.0,362.0
1468821137741JPEG_20160709_125645_1000721444602.png,97.0,490.0,47.0,412.0
1474633759778DSC06143.png,24.0,604.0,53.0,371.0
147445132368711472720433018-Roadster-Women-Blue-Solid-Regular-Top-2591472720432662-1.png,44.0,620.0,94.0,391.0
1474639104698DSC06408.png,39.0,585.0,105.0,365.0
JPEG_20161120_131647_1000423383598.png,132.0,470.0,87.0,397.0
JPEG_20160530_171006_1000613557799.png,59.0,583.0,127.0,381.0
1474633284432DSC05932.png,156.0,530.0,95.0,415.0
1472130010140DSC_0005.png,44.0,598.0,53.0,422.0
14765310141015.png,32.0,597.0,23.0,394.0
1468666419871JPEG_20160712_154727_1000988778209.png,215.0,407.0,92.0,392.0
1468409031285DSC_0930.png,47.0,606.0,44.0,417.0
1472282145986DSC_1491.png,68.0,571.0,57.0,326.0
JPEG_20161125_185801_1000506487731.png,110.0,514.0,153.0,361.0
1473417981631black-lost-love-bodycon-midi-dress3.png,28.0,617.0,139.0,378.0
JPEG_20160702_124951_100016261680.png,94.0,584.0,152.0,372.0
1472288015495DSC_1007.png,81.0,544.0,172.0,411.0
1474101483102black-ready-for-the-night-dress2.png,20.0,621.0,22.0,425.0
1476876518716Untitled1.png,60.0,505.0,122.0,367.0
JPEG_20160831_145725_1000972038626.png,129.0,515.0,37.0,411.0
JPEG_20161028_133518_1000450658191.png,92.0,556.0,76.0,314.0
1479151869999SinDenim12-11-20166199.png,48.0,609.0,136.0,379.0
1474724195307DSC08144.png,79.0,589.0,62.0,428.0
1473315231326DeeplearnS11321.png,102.0,584.0,155.0,377.0
JPEG_20161126_144528_1000456701374.png,75.0,519.0,171.0,407.0
1467886763043DSC_0008.png,73.0,559.0,138.0,374.0
1467895537127DSC_0908.png,47.0,572.0,104.0,372.0
JPEG_20160407_122547_114548223.png,67.0,602.0,54.0,451.0
JPEG_20161028_141625_1000416790726.png,21.0,614.0,31.0,336.0
1474713805857DSC07398.png,103.0,584.0,129.0,379.0
147772385630720161028_162732.png,43.0,548.0,155.0,402.0
JPEG_20160530_175536_1000523725814.png,84.0,473.0,69.0,375.0
JPEG_20160810_122440_100040952735.png,173.0,492.0,121.0,402.0
JPEG_20160527_145716_1000323095432.png,149.0,459.0,53.0,403.0
1469691738288Untitled1.png,67.0,551.0,94.0,425.0
14583334828781A.png,136.0,491.0,78.0,386.0
1471333209682558A2010.png,37.0,617.0,81.0,426.0
JPEG_20161125_182444_1000344711475.png,96.0,554.0,175.0,369.0
1475238265854GI16PT-74-T1.png,49.0,554.0,68.0,410.0
1474273299772PS-440176.png,151.0,498.0,133.0,385.0
147185929763620160818_161822.png,66.0,588.0,133.0,403.0
JPEG_20160706_103907_1000249926306.png,141.0,556.0,65.0,403.0
1474703377346DSC07119.png,181.0,446.0,40.0,400.0
1471937880265DSC_0151.png,123.0,483.0,127.0,379.0
JPEG_20160709_161401_1000872684850.png,144.0,463.0,118.0,383.0
1469536464226Untitled1.png,20.0,612.0,51.0,445.0
JPEG_20161120_115839_1000814297789.png,141.0,568.0,52.0,385.0
1470207406762DSC_0254.png,142.0,492.0,123.0,395.0
1473837680304DSC_5912.png,53.0,585.0,82.0,421.0
JPEG_20160421_141336_1000995354405.png,169.0,501.0,141.0,363.0
1472825178766DSC_3452.png,57.0,582.0,113.0,377.0
JPEG_20161102_121234_1000974221458.png,67.0,546.0,16.0,447.0
147437216435711472708222373-Roadster-Men-Green-Solid-Regular-Fit-Cargos-4241472708222100-1.png,52.0,602.0,127.0,385.0
147437468805411471688874980-Roadster-Men-Trousers-8431471688874704-2.png,33.0,611.0,107.0,374.0
1476773778676DSC_8729.png,124.0,550.0,37.0,412.0
1466759545440DSC_0041.png,108.0,502.0,128.0,386.0
JPEG_20161121_154830_1000839069027.png,53.0,566.0,24.0,440.0
1467741203835DSC_0116.png,45.0,572.0,153.0,353.0
JPEG_20161028_112834_100058979149.png,29.0,612.0,55.0,316.0
1470461391500DSC_0904.png,88.0,497.0,51.0,431.0
JPEG_20161025_123313_1000206629682.png,97.0,443.0,30.0,443.0
1467738377690DSC_0330.png,68.0,597.0,46.0,372.0
147444927245111470311498004-Roadster-Men-Casual-Shoes-9281470311497862-4.png,181.0,506.0,53.0,381.0
1473405652832black-all-day-long-shift-dress.png,23.0,615.0,86.0,402.0
1468881596177DSC_0136.png,146.0,448.0,78.0,409.0
1474634400763DSC05918.png,65.0,565.0,22.0,415.0
1480970136325TotetecaModelShoot12562.png,30.0,617.0,108.0,360.0
JPEG_20161121_193226_1000723210200.png,165.0,461.0,43.0,417.0
1473748798606IMG_1232.png,58.0,550.0,49.0,379.0
1472029891875DSC_0363.png,129.0,464.0,135.0,414.0
JPEG_20161129_175343_1000987075932.png,25.0,598.0,210.0,415.0
1471331208365558A1961.png,57.0,602.0,119.0,419.0
1477128316188DSC_7271.png,42.0,561.0,24.0,445.0
147445011285711473239827477-Mast--Harbour-Men-Black-Printed-Regular-Slip-On-Sneakers-8301473239827230-1.png,48.0,595.0,21.0,404.0
1480972325253TotetecaModelShoot12398.png,39.0,618.0,123.0,369.0
JPEG_20160514_161421_1000708439248.png,154.0,544.0,55.0,393.0
JPEG_20160625_140007_100052867128.png,215.0,462.0,141.0,354.0
1481108915270DSC_4546.png,29.0,590.0,125.0,421.0
JPEG_20161210_132340_1000918499687.png,170.0,456.0,111.0,397.0
JPEG_20161119_174309_100098192843.png,159.0,566.0,138.0,424.0
147918975635420dresses11-11-165186.png,33.0,611.0,151.0,382.0
JPEG_20161129_121927_1000767063890.png,79.0,551.0,47.0,398.0
JPEG_20160625_131843_1000432908925.png,157.0,538.0,76.0,401.0
JPEG_20161126_165459_1000404179085.png,223.0,413.0,29.0,419.0
1473231611855DeeplearnS11384.png,117.0,545.0,141.0,364.0
1467786906285DSC_0066.png,150.0,478.0,125.0,366.0
147753893987720161026_125318.png,89.0,478.0,139.0,404.0
1479147917980SinDenim12-11-20165881.png,42.0,590.0,99.0,378.0
JPEG_20160406_212851_291499976.png,91.0,558.0,80.0,386.0
JPEG_20161123_182830_1000318788316.png,253.0,420.0,56.0,399.0
JPEG_20160627_165608_1000768406291.png,79.0,593.0,153.0,359.0
1474281463076ivory-multi-deja-vu-twisted-skater-dress.png,39.0,608.0,100.0,388.0
1479733288161DSC_1190.png,51.0,590.0,102.0,344.0
1472804625274DSC_2675.png,193.0,443.0,129.0,380.0
JPEG_20160623_162142_1000379528246.png,101.0,545.0,83.0,387.0
147771795492520161028_160340.png,104.0,560.0,91.0,430.0
JPEG_20160820_164014_1000857415958.png,161.0,510.0,119.0,398.0
1473409181873black-clamp-dress.png,32.0,615.0,134.0,371.0
147742571519220161025_162300.png,68.0,493.0,95.0,385.0
14720365165961162609-hrx-by-hrithik-roshan-36-1000x1000-imaeh5hhhsbgde8a.png,27.0,610.0,126.0,369.0
1468559669980DSC_0009.png,136.0,503.0,154.0,362.0
1475500949728GIT621.png,44.0,555.0,139.0,375.0
JPEG_20161123_175520_1000695748466.png,223.0,424.0,50.0,404.0
1475262221875650008949f.png,113.0,483.0,18.0,417.0
147185936907320160818_160313.png,50.0,574.0,106.0,398.0
JPEG_20160827_200749_1000720491834.png,138.0,555.0,84.0,399.0
JPEG_20161117_152827_1000915164351.png,24.0,607.0,39.0,377.0
14714543424121.png,24.0,603.0,84.0,402.0
JPEG_20160701_114329_1000576956115.png,135.0,480.0,149.0,366.0
1478968592695Soie9thNov20161022.png,56.0,597.0,130.0,366.0
1473664878068DeeplearnS11688.png,54.0,583.0,158.0,390.0
1479754389623SpringField16-11-201610206.png,48.0,604.0,143.0,367.0
1468825651852JPEG_20160709_134336_1000821705798.png,165.0,457.0,30.0,430.0
1474701305139DSC07072.png,195.0,423.0,27.0,399.0
14606340091786.png,101.0,525.0,66.0,418.0
JPEG_20160608_145844_1000754010903.png,136.0,473.0,113.0,395.0
1480511169418IMG_0221.png,77.0,521.0,110.0,386.0
JPEG_20161209_161146_1000766020600.png,243.0,412.0,46.0,402.0
JPEG_20160530_142822_1000638560.png,55.0,608.0,95.0,389.0
JPEG_20160620_145145_1000946157928.png,53.0,501.0,63.0,394.0
JPEG_20161114_163343_1000792495178.png,131.0,554.0,146.0,363.0
1472558444764DSC_2088.png,119.0,558.0,148.0,369.0
JPEG_20161117_174901_1000539559700.png,176.0,430.0,104.0,387.0
JPEG_20160629_101221_1000111938957.png,72.0,569.0,157.0,359.0
JPEG_20160702_165801_1000488491727.png,205.0,499.0,20.0,435.0
1474722971042DSC07864.png,221.0,426.0,124.0,396.0
14765300454292.png,136.0,518.0,5.0,460.0
1478970997166Soie9thNov20161299.png,39.0,610.0,141.0,376.0
JPEG_20160625_154349_1000598564996.png,162.0,539.0,153.0,411.0
1467984745145DSC_0084.png,63.0,525.0,87.0,425.0
1474638969983DSC06396.png,39.0,607.0,85.0,372.0
JPEG_20160724_115718_1000638790390.png,215.0,480.0,120.0,370.0
147437360143711472024732015-Roadster-Men-Navy-Blue-Printed-V-Neck-T-Shirt-1051472024731813-5.png,42.0,602.0,26.0,413.0
1472628364738w_superfeet_outside_storm_04.png,37.0,591.0,136.0,412.0
1480511984574IMG_0133.png,74.0,542.0,95.0,388.0
147444990595011473239815374-Mast--Harbour-Men-Burgundy-Solid-Regular-Sneakers-6811473239815148-5.png,40.0,587.0,52.0,382.0
1473328935402concepts-black-women-semi-formal-shirt1.png,59.0,606.0,113.0,394.0
1470213650112DSC_0347.png,191.0,453.0,129.0,388.0
JPEG_20160804_161112_1000654461456.png,42.0,613.0,116.0,389.0
1473400999367DSC_0092.png,116.0,478.0,19.0,424.0
1470120995443DSC_0023.png,127.0,530.0,99.0,401.0
147444166832111472637714157-Roadster-Men-Blue-Regular-Fit-Washed-Casual-Shirt-9181472637713678-3.png,34.0,615.0,70.0,405.0
1477053656874DSC_8203.png,99.0,529.0,18.0,413.0
1476788336145DSC_6540.png,66.0,596.0,46.0,396.0
JPEG_20160527_125903_1000142962853.png,32.0,563.0,77.0,394.0
JPEG_20160623_155046_1000394979188.png,120.0,489.0,141.0,361.0
1467896401132DSC_0098.png,29.0,606.0,50.0,415.0
JPEG_20161025_131330_1000754126323.png,70.0,543.0,81.0,367.0
1474634515979DSC06075.png,30.0,593.0,115.0,362.0
1475577903553DSC_1840.png,39.0,599.0,12.0,436.0
JPEG_20160629_120117_100075105490.png,105.0,567.0,153.0,365.0
1478802773587Soie9thNov20161821.png,49.0,608.0,127.0,359.0
1474715163148DSC07673.png,66.0,581.0,113.0,393.0
JPEG_20160526_162212_1000981762248.png,106.0,533.0,26.0,406.0
1470903419769DSC_0110.png,69.0,569.0,95.0,419.0
JPEG_20160527_144456_1000909941146.png,50.0,500.0,104.0,388.0
1474291755223TOP893080.png,32.0,612.0,115.0,366.0
147437557256811469698778882-Roadster-Charcoal-Grey-Colourblocked-Sweater-7991469698778686-1.png,24.0,615.0,93.0,412.0
JPEG_20161126_150617_1000356132337.png,109.0,518.0,151.0,357.0
147754225555120161026_132611.png,91.0,539.0,150.0,412.0
1475305802690GI16R524.png,70.0,544.0,84.0,416.0
JPEG_20160624_102328_1000591282816.png,65.0,559.0,101.0,386.0
JPEG_20161208_171457_1000304777276.png,110.0,476.0,21.0,391.0
JPEG_20160820_124421_1000699049596.png,144.0,535.0,105.0,387.0
